Ticker,Date,Year,Quarter,Positive_Ratio,Negative_Ratio,Uncertainty_Ratio,Net_Sentiment
F,2008-01-25 00:48:08,2007,4,0.0188,0.0381,0.0099,-0.0193
LMT,2008-01-25 01:20:06,2007,4,0.046,0.0216,0.017,0.024399999999999998
MSFT,2008-01-25 02:47:25,2008,2,0.0303,0.0136,0.0099,0.0167
AMGN,2008-01-25 04:20:08,2007,4,0.0254,0.0289,0.0114,-0.0034999999999999996
MCD,2008-01-28 22:27:32,2007,4,0.0424,0.0247,0.0095,0.0177
AXP,2008-01-29 11:06:24,2007,4,0.0352,0.0331,0.0184,0.0021000000000000046
UPS,2008-01-30 19:27:04,2007,4,0.0414,0.0277,0.0142,0.0137
MRK,2008-01-30 20:24:06,2007,4,0.0364,0.032,0.0141,0.004400000000000001
BA,2008-01-30 20:39:26,2007,4,0.0381,0.0249,0.0153,0.013200000000000003
SAP,2008-01-30 22:03:06,2007,4,0.034,0.0182,0.016,0.0158
AMZN,2008-01-31 02:57:59,2007,4,0.0366,0.0154,0.0154,0.0212
SBUX,2008-01-31 04:53:50,2008,1,0.0409,0.0226,0.0131,0.0183
TSM,2008-01-31 18:02:06,2007,4,0.0333,0.0211,0.0125,0.012200000000000003
PG,2008-01-31 19:59:52,2008,2,0.0321,0.0187,0.0091,0.013399999999999995
CVS,2008-01-31 21:35:24,2007,4,0.0316,0.0169,0.0121,0.014700000000000005
BMY,2008-01-31 23:04:06,2007,4,0.0272,0.034,0.0132,-0.006800000000000004
MA,2008-02-01 02:13:05,2007,4,0.024,0.0184,0.0119,0.005600000000000001
GOOG,2008-02-01 02:21:44,2007,4,0.0439,0.0268,0.0137,0.0171
XOM,2008-02-01 19:26:06,2007,4,0.0305,0.0168,0.009,0.0137
CVX,2008-02-01 20:06:54,2007,4,0.0271,0.0373,0.014,-0.0102
DUK,2008-02-05 19:55:13,2007,4,0.0357,0.0222,0.0132,0.013500000000000002
DIS,2008-02-06 08:45:15,2008,1,0.0482,0.0257,0.0118,0.0225
CHTR,2008-02-06 19:32:11,2007,4,0.0294,0.0167,0.0137,0.0127
SE,2008-02-06 20:44:09,2007,4,0.034,0.0214,0.0137,0.012600000000000004
TMO,2008-02-07 00:26:10,2007,4,0.0291,0.019,0.0084,0.010100000000000001
MET,2008-02-07 20:18:11,2007,4,0.0223,0.0262,0.0251,-0.0039000000000000007
PEP,2008-02-07 23:26:11,2007,4,0.0487,0.0143,0.0061,0.0344
GM,2008-02-13 00:42:10,2007,4,0.0268,0.0304,0.009,-0.003599999999999999
CMCSA,2008-02-14 18:51:10,2007,4,0.0275,0.0177,0.0107,0.0098
BKNG,2008-02-15 00:29:12,2007,4,0.0246,0.0261,0.0203,-0.0015000000000000013
TSM,2008-02-22 23:50:10,2007,4,0.0333,0.0211,0.0125,0.012200000000000003
LOW,2008-02-25 20:28:12,2007,4,0.033,0.033,0.0121,0.0
AMT,2008-02-26 04:06:13,2007,4,0.0226,0.016,0.0146,0.006599999999999998
CRM,2008-02-28 03:05:10,2008,4,0.0413,0.0142,0.0183,0.027100000000000003
TMUS,2008-03-04 11:48:34,2007,4,0.0275,0.0185,0.0222,0.009000000000000001
TXN,2008-03-11 03:41:12,2008,1,0.0191,0.0329,0.0217,-0.0138
JPM,2008-03-18 05:03:11,2008,-1,0.0242,0.0204,0.0199,0.003799999999999998
GS,2008-03-18 20:55:10,2008,1,0.0312,0.0305,0.0227,0.0006999999999999992
ADBE,2008-03-19 01:25:12,2008,1,0.0315,0.0063,0.0112,0.0252
MS,2008-03-19 22:24:10,2008,1,0.0294,0.0282,0.0181,0.0011999999999999997
ORCL,2008-03-27 00:06:14,2008,3,0.0373,0.0169,0.0184,0.0204
F,2008-04-01 20:17:08,2008,-1,0.0253,0.0226,0.0157,0.002700000000000001
WFC,2008-04-16 16:57:18,2008,1,0.0277,0.0325,0.0095,-0.004800000000000002
ABT,2008-04-16 18:24:19,2008,1,0.028,0.0162,0.015,0.011800000000000001
JPM,2008-04-16 19:23:19,2008,1,0.0252,0.0316,0.0151,-0.006400000000000003
IBM,2008-04-16 23:14:13,2008,1,0.0437,0.0154,0.0044,0.028300000000000002
EBAY,2008-04-17 03:42:16,2008,1,0.0561,0.0196,0.0106,0.0365
AMD,2008-04-18 01:23:12,2008,1,0.0449,0.0343,0.0155,0.010600000000000005
GOOG,2008-04-18 05:08:14,2008,1,0.0428,0.0219,0.0127,0.0209
C,2008-04-18 20:15:08,2008,1,0.0226,0.0406,0.017,-0.018
MRK,2008-04-21 18:54:11,2008,1,0.0374,0.0305,0.0181,0.006900000000000003
BAC,2008-04-21 19:26:12,2008,1,0.021,0.0495,0.0239,-0.0285
TXN,2008-04-22 02:43:12,2008,1,0.0249,0.0295,0.0259,-0.0046
NFLX,2008-04-22 03:05:10,2008,1,0.0431,0.0241,0.0107,0.019
MCD,2008-04-22 20:14:11,2008,1,0.0426,0.0217,0.0094,0.0209
UNH,2008-04-22 20:51:13,2008,1,0.0305,0.025,0.0193,0.005499999999999998
LMT,2008-04-22 21:07:12,2008,1,0.0399,0.0209,0.0178,0.019
UPS,2008-04-23 17:11:14,2008,1,0.0292,0.0357,0.0124,-0.006500000000000002
BA,2008-04-23 20:36:12,2008,1,0.0356,0.0281,0.0181,0.0075
AAPL,2008-04-24 01:29:11,2008,2,0.0277,0.0235,0.0113,0.004199999999999999
AMZN,2008-04-24 03:51:13,2008,1,0.0314,0.0201,0.0155,0.011299999999999998
QCOM,2008-04-24 05:03:10,2008,2,0.0283,0.0192,0.0186,0.0091
TMO,2008-04-24 17:43:12,2008,1,0.0336,0.023,0.0114,0.010599999999999998
PEP,2008-04-24 22:12:09,2008,1,0.0454,0.0145,0.0072,0.030900000000000004
BMY,2008-04-25 01:34:10,2008,1,0.0322,0.0176,0.0125,0.014599999999999998
MSFT,2008-04-25 02:56:27,2008,3,0.023,0.0191,0.0133,0.0039000000000000007
AXP,2008-04-25 04:13:12,2008,1,0.0256,0.037,0.0174,-0.011399999999999997
F,2008-04-25 06:04:08,2008,1,0.0364,0.0269,0.0093,0.009500000000000001
AMGN,2008-04-25 15:18:11,2008,1,0.0242,0.0303,0.0125,-0.006100000000000001
UNP,2008-04-28 05:31:14,2008,1,0.0453,0.0294,0.0116,0.0159
MA,2008-04-29 19:01:13,2008,1,0.0257,0.0182,0.0138,0.0075
TSM,2008-04-30 04:54:28,2008,1,0.0259,0.0297,0.0169,-0.0038000000000000013
CHTR,2008-04-30 16:49:12,2008,1,0.0293,0.0169,0.0122,0.012400000000000001
GM,2008-04-30 19:31:14,2008,1,0.0278,0.0302,0.0103,-0.002400000000000003
PG,2008-04-30 20:15:10,2008,3,0.0326,0.0203,0.0107,0.012299999999999998
SAP,2008-05-01 01:26:14,2008,1,0.0408,0.0224,0.0117,0.018400000000000003
SBUX,2008-05-01 02:08:11,2008,2,0.0404,0.0212,0.0149,0.0192
CMCSA,2008-05-01 16:09:07,2008,1,0.0343,0.0182,0.0102,0.016099999999999996
CVS,2008-05-01 16:48:10,2008,1,0.0333,0.0206,0.0127,0.012700000000000003
XOM,2008-05-01 20:18:11,2008,1,0.0243,0.0243,0.0114,0.0
MET,2008-05-02 17:52:11,2008,1,0.0311,0.0429,0.0262,-0.011800000000000001
DUK,2008-05-02 19:22:11,2008,1,0.0299,0.0218,0.0157,0.0081
CVX,2008-05-02 21:52:11,2008,1,0.0207,0.0376,0.012,-0.016900000000000002
TSM,2008-05-03 00:32:38,2007,4,0.0333,0.0211,0.0125,0.012200000000000003
AMT,2008-05-03 00:44:09,2008,1,0.0279,0.0179,0.0207,0.010000000000000002
TMUS,2008-05-06 21:08:12,2008,1,0.0323,0.0179,0.016,0.014400000000000003
DIS,2008-05-07 03:41:14,2008,2,0.049,0.017,0.012,0.032
BKNG,2008-05-09 01:25:13,2008,1,0.0295,0.0221,0.0212,0.007399999999999997
LOW,2008-05-19 17:33:11,2008,1,0.0417,0.0341,0.0177,0.007600000000000003
NVS,2008-05-19 17:46:15,2008,1,0.0257,0.0173,0.0224,0.008400000000000001
CRM,2008-05-22 02:13:13,2009,1,0.0332,0.0185,0.0185,0.014700000000000001
SE,2008-05-23 04:41:14,2008,1,0.0398,0.0177,0.0174,0.0221
C,2008-05-28 03:34:25,2008,-1,0.038,0.0133,0.0213,0.0247
F,2008-06-03 19:50:19,2008,-1,0.0221,0.0147,0.0085,0.007400000000000002
GM,2008-06-03 22:01:22,2008,-1,0.0222,0.0267,0.01,-0.0045000000000000005
TXN,2008-06-10 23:09:17,2008,2,0.0202,0.035,0.0255,-0.014800000000000004
ADBE,2008-06-17 01:56:32,2008,2,0.0399,0.0114,0.0111,0.028499999999999998
GS,2008-06-17 17:47:17,2008,2,0.0293,0.0311,0.03,-0.0017999999999999995
MS,2008-06-18 18:58:18,2008,2,0.0242,0.0343,0.0292,-0.010099999999999998
ORCL,2008-06-26 02:45:16,2008,4,0.0378,0.0142,0.008,0.0236
WFC,2008-07-16 18:44:18,2008,2,0.0216,0.0288,0.0104,-0.007199999999999998
EBAY,2008-07-17 00:15:14,2008,2,0.0444,0.0164,0.0108,0.028
ABT,2008-07-17 00:49:23,2008,2,0.0361,0.0137,0.0137,0.0224
JPM,2008-07-17 18:51:32,2008,2,0.022,0.0314,0.0166,-0.009399999999999999
AMD,2008-07-18 02:28:17,2008,2,0.0422,0.0316,0.0136,0.010599999999999998
IBM,2008-07-18 02:29:21,2008,2,0.0377,0.0126,0.0066,0.025099999999999997
GOOG,2008-07-18 03:03:18,2008,2,0.043,0.0196,0.0094,0.023399999999999997
MSFT,2008-07-18 04:38:14,2008,4,0.0246,0.0209,0.011,0.003700000000000002
C,2008-07-19 00:07:09,2008,2,0.0226,0.0444,0.0177,-0.021800000000000003
BAC,2008-07-21 21:49:13,2008,2,0.0172,0.0456,0.0253,-0.0284
AAPL,2008-07-22 00:27:17,2008,3,0.03,0.0174,0.0108,0.0126
AXP,2008-07-22 03:08:11,2008,2,0.0313,0.0367,0.0144,-0.005400000000000002
MRK,2008-07-22 03:21:30,2008,2,0.0273,0.0361,0.0155,-0.008799999999999999
TXN,2008-07-22 04:38:09,2008,2,0.0184,0.0365,0.0262,-0.018099999999999998
UPS,2008-07-22 16:34:12,2008,2,0.0414,0.0331,0.0121,0.008300000000000002
UNH,2008-07-22 19:32:12,2008,2,0.0451,0.0224,0.0141,0.0227
LMT,2008-07-23 01:56:22,2008,2,0.039,0.02,0.0152,0.019
GM,2008-07-23 17:37:11,2008,2,0.0281,0.0287,0.0121,-0.0005999999999999998
PEP,2008-07-23 20:24:13,2008,2,0.0471,0.0201,0.0049,0.027000000000000003
BA,2008-07-23 22:04:12,2008,2,0.029,0.029,0.0167,0.0
AMZN,2008-07-23 23:37:16,2008,2,0.0268,0.0191,0.0153,0.007700000000000002
MCD,2008-07-24 00:24:13,2008,2,0.0408,0.0192,0.012,0.021600000000000005
TMO,2008-07-24 17:16:14,2008,2,0.032,0.0192,0.0136,0.012800000000000002
UNP,2008-07-24 17:48:12,2008,2,0.0522,0.0304,0.0074,0.021800000000000003
QCOM,2008-07-24 18:57:13,2008,3,0.0299,0.0225,0.0177,0.0074
F,2008-07-25 14:42:13,2008,2,0.0338,0.0267,0.0086,0.007099999999999995
NFLX,2008-07-25 16:52:14,2008,2,0.0295,0.0295,0.0109,0.0
BMY,2008-07-28 03:45:17,2008,2,0.0348,0.0218,0.0108,0.012999999999999998
AMGN,2008-07-29 03:23:16,2008,2,0.027,0.0317,0.0118,-0.004699999999999999
SAP,2008-07-29 18:56:30,2008,2,0.0384,0.0184,0.0107,0.019999999999999997
AMT,2008-07-30 17:00:16,2008,2,0.0305,0.0132,0.0201,0.0173
CMCSA,2008-07-30 20:52:11,2008,2,0.0242,0.0201,0.0063,0.0040999999999999995
MET,2008-07-30 21:20:14,2008,2,0.027,0.0343,0.0217,-0.0072999999999999975
DIS,2008-07-31 00:56:26,2008,3,0.0407,0.0268,0.0158,0.0139
V,2008-07-31 03:54:12,2008,3,0.0241,0.0218,0.0126,0.0023
SBUX,2008-07-31 04:33:18,2008,3,0.0362,0.03,0.0169,0.006200000000000004
TSM,2008-07-31 16:00:18,2008,2,0.018,0.0338,0.0128,-0.015799999999999998
CVS,2008-07-31 16:29:21,2008,2,0.0371,0.0217,0.0112,0.0154
MA,2008-07-31 19:06:29,2008,2,0.0142,0.0227,0.0161,-0.0085
XOM,2008-07-31 23:38:18,2008,2,0.0172,0.019,0.0074,-0.0017999999999999995
NVS,2008-08-01 03:07:17,2008,2,0.0232,0.0201,0.0132,0.0030999999999999986
TMO,2008-08-01 03:26:33,2008,2,0.032,0.0192,0.0136,0.012800000000000002
GM,2008-08-01 21:23:18,2008,2,0.017,0.0322,0.016,-0.015199999999999998
CVX,2008-08-02 00:13:18,2008,2,0.0175,0.0387,0.0178,-0.021199999999999997
PG,2008-08-05 20:25:24,2008,4,0.0333,0.0218,0.0104,0.011500000000000003
DUK,2008-08-06 02:08:18,2008,2,0.0272,0.0232,0.0124,0.004
TSM,2008-08-06 02:44:18,2008,2,0.018,0.0338,0.0128,-0.015799999999999998
BKNG,2008-08-06 05:12:13,2008,2,0.0289,0.0283,0.0229,0.0005999999999999998
CHTR,2008-08-06 18:58:18,2008,2,0.0291,0.0191,0.0087,0.010000000000000002
SE,2008-08-06 22:59:20,2008,2,0.0375,0.0231,0.01,0.0144
TMUS,2008-08-07 17:32:19,2008,2,0.0379,0.0142,0.0177,0.023700000000000002
LOW,2008-08-18 20:02:13,2008,2,0.0399,0.0311,0.015,0.008799999999999999
CRM,2008-08-21 03:43:16,2009,2,0.0416,0.0226,0.0187,0.019
RY,2008-08-28 22:28:13,2008,3,0.0331,0.039,0.0131,-0.0059000000000000025
TD,2008-08-29 01:23:12,2008,3,0.0254,0.0277,0.0153,-0.0023
F,2008-09-03 21:28:15,2008,-1,0.0266,0.0363,0.0112,-0.0097
TMO,2008-09-09 17:14:22,2008,2,0.032,0.0192,0.0136,0.012800000000000002
TXN,2008-09-10 05:33:14,2008,-1,0.0202,0.0257,0.0257,-0.005500000000000001
BAC,2008-09-15 18:40:16,2008,-1,0.042,0.0237,0.0222,0.018300000000000004
GS,2008-09-16 21:18:15,2008,3,0.0293,0.0342,0.0301,-0.004900000000000002
ADBE,2008-09-17 03:21:32,2008,3,0.0348,0.0131,0.0088,0.021699999999999997
MS,2008-09-17 03:58:14,2008,3,0.0317,0.0269,0.0204,0.004799999999999999
ORCL,2008-09-19 02:01:31,2009,1,0.0314,0.0142,0.0187,0.017199999999999997
C,2008-09-30 11:32:15,2008,-1,0.0251,0.0329,0.0298,-0.007799999999999998
F,2008-10-01 23:16:30,2008,-1,0.0209,0.034,0.012,-0.013100000000000004
WFC,2008-10-03 04:04:15,2008,-1,0.029,0.0286,0.0232,0.00040000000000000105
BAC,2008-10-07 18:30:17,2008,3,0.0204,0.0468,0.02,-0.0264
MET,2008-10-08 22:37:20,2008,-1,0.0291,0.0361,0.0313,-0.006999999999999999
PEP,2008-10-14 21:13:12,2008,3,0.0358,0.0263,0.0127,0.009499999999999998
WFC,2008-10-15 16:05:16,2008,3,0.0258,0.0328,0.0102,-0.007000000000000003
JPM,2008-10-15 19:51:25,2008,3,0.0217,0.0349,0.0111,-0.0132
EBAY,2008-10-16 00:18:17,2008,3,0.039,0.0212,0.0124,0.0178
ABT,2008-10-16 03:22:19,2008,3,0.0422,0.0195,0.0109,0.0227
C,2008-10-16 21:51:22,2008,3,0.0201,0.0429,0.0176,-0.0228
IBM,2008-10-16 23:53:12,2008,3,0.0402,0.0211,0.0081,0.0191
GOOG,2008-10-17 03:32:12,2008,3,0.0392,0.0225,0.0135,0.0167
AMD,2008-10-17 03:49:12,2008,3,0.0391,0.0266,0.0127,0.012500000000000004
NFLX,2008-10-20 23:59:13,2008,3,0.0238,0.0309,0.0121,-0.007099999999999999
AXP,2008-10-21 02:37:27,2008,3,0.0275,0.0331,0.0139,-0.005599999999999997
TXN,2008-10-21 04:10:15,2008,3,0.0274,0.0306,0.0205,-0.003199999999999998
UNH,2008-10-21 19:33:18,2008,3,0.0433,0.0245,0.0226,0.018799999999999997
LMT,2008-10-21 22:59:16,2008,3,0.031,0.0213,0.0149,0.0097
AAPL,2008-10-21 23:59:26,2008,4,0.0269,0.0277,0.012,-0.0007999999999999986
MRK,2008-10-22 19:08:13,2008,3,0.0329,0.0381,0.0142,-0.005200000000000003
MCD,2008-10-22 20:23:12,2008,3,0.0433,0.0198,0.0116,0.023499999999999997
BA,2008-10-22 22:48:12,2008,3,0.0339,0.0354,0.016,-0.0015000000000000013
AMZN,2008-10-23 00:31:25,2008,3,0.0202,0.0209,0.018,-0.0006999999999999992
AMGN,2008-10-23 00:57:12,2008,3,0.0292,0.0237,0.0099,0.005500000000000001
UPS,2008-10-23 16:51:28,2008,3,0.0381,0.0375,0.0194,0.0006000000000000033
BMY,2008-10-23 20:44:18,2008,3,0.0386,0.0254,0.0132,0.013200000000000003
UNP,2008-10-23 20:51:26,2008,3,0.0469,0.0293,0.0131,0.017599999999999998
MSFT,2008-10-24 03:36:34,2009,1,0.0237,0.0255,0.0193,-0.0017999999999999995
TMO,2008-10-24 08:45:12,2008,3,0.0319,0.0252,0.0119,0.006699999999999998
SAP,2008-10-28 22:16:21,2008,3,0.0348,0.0323,0.0136,0.0024999999999999953
CMCSA,2008-10-29 16:11:28,2008,3,0.0257,0.0282,0.0108,-0.0024999999999999988
PG,2008-10-29 19:05:14,2009,1,0.0288,0.0254,0.012,0.0034000000000000002
GM,2008-10-29 19:22:14,2008,3,0.0226,0.0478,0.0053,-0.025200000000000004
V,2008-10-30 03:59:13,2008,4,0.0219,0.0249,0.0122,-0.002999999999999999
CVS,2008-10-30 20:15:12,2008,3,0.0334,0.0296,0.012,0.003799999999999998
XOM,2008-10-30 21:50:13,2008,3,0.0286,0.0207,0.0087,0.0079
TSM,2008-10-31 01:20:17,2008,3,0.0174,0.0455,0.0144,-0.0281
MET,2008-10-31 01:32:11,2008,3,0.0273,0.0324,0.0247,-0.005099999999999997
CVX,2008-10-31 21:26:22,2008,3,0.028,0.036,0.0136,-0.007999999999999997
AMT,2008-11-03 19:47:16,2008,3,0.0225,0.014,0.0305,0.008499999999999999
MA,2008-11-04 05:06:22,2008,3,0.0194,0.0303,0.0135,-0.0109
CHTR,2008-11-05 16:54:19,2008,3,0.021,0.0266,0.0144,-0.005599999999999997
TMUS,2008-11-05 20:34:16,2008,3,0.0376,0.0205,0.025,0.0171
DUK,2008-11-05 21:59:15,2008,3,0.0202,0.0294,0.0206,-0.0092
SE,2008-11-06 21:25:11,2008,3,0.0251,0.0251,0.0098,0.0
DIS,2008-11-07 00:52:11,2008,4,0.042,0.0275,0.0192,0.014500000000000002
BKNG,2008-11-07 03:38:13,2008,3,0.024,0.0299,0.0285,-0.005899999999999999
QCOM,2008-11-07 04:47:16,2008,4,0.0251,0.0301,0.0256,-0.0049999999999999975
F,2008-11-07 23:21:23,2008,3,0.0291,0.0385,0.009,-0.009399999999999999
GM,2008-11-08 04:05:14,2008,3,0.0193,0.0338,0.0106,-0.014499999999999996
SBUX,2008-11-11 12:05:19,2008,3,0.0372,0.0317,0.0163,0.005499999999999998
LOW,2008-11-17 21:37:17,2008,3,0.0283,0.0304,0.015,-0.002100000000000001
NVS,2008-11-19 13:25:31,2008,3,0.027,0.0209,0.0195,0.006100000000000001
CRM,2008-11-21 05:56:32,2009,3,0.0269,0.0209,0.0251,0.006000000000000002
MRK,2008-12-04 20:05:14,2008,-1,0.0322,0.029,0.0236,0.003199999999999998
TXN,2008-12-09 00:41:25,2003,4,0.0178,0.0335,0.0206,-0.015700000000000002
GS,2008-12-16 22:44:13,2008,4,0.0231,0.0447,0.0221,-0.021599999999999998
ADBE,2008-12-17 02:10:16,2008,4,0.0319,0.0176,0.0122,0.014299999999999997
MS,2008-12-17 21:42:16,2008,4,0.0258,0.0378,0.0243,-0.012
ORCL,2008-12-19 01:36:34,2009,2,0.0326,0.0222,0.0153,0.010399999999999996
F,2009-01-06 00:45:16,2008,-1,0.0304,0.0297,0.0124,0.0006999999999999992
GM,2009-01-06 04:46:33,2009,-1,0.0358,0.0323,0.0135,0.003499999999999996
ABT,2009-01-12 21:14:17,2008,-1,0.0359,0.017,0.0141,0.0189
MS,2009-01-14 21:19:12,2009,-1,0.0329,0.0307,0.0151,0.002199999999999997
BAC,2009-01-19 21:19:19,2008,4,0.0168,0.0456,0.0271,-0.028800000000000003
C,2009-01-19 21:19:24,2008,4,0.0212,0.0405,0.0222,-0.0193
IBM,2009-01-21 12:55:16,2008,4,0.0446,0.0238,0.0066,0.0208
JPM,2009-01-21 19:27:20,2008,4,0.0191,0.0331,0.0121,-0.013999999999999999
ABT,2009-01-21 21:08:15,2008,4,0.0344,0.0133,0.0129,0.0211
GM,2009-01-21 23:10:16,2008,4,0.038,0.0444,0.0109,-0.006400000000000003
EBAY,2009-01-22 04:35:17,2008,4,0.0473,0.0227,0.0108,0.0246
AAPL,2009-01-22 04:58:17,2009,1,0.0328,0.0211,0.0115,0.011700000000000002
TSM,2009-01-22 17:35:16,2008,4,0.0186,0.048,0.0245,-0.029400000000000003
UNH,2009-01-22 20:50:13,2008,4,0.0445,0.0235,0.0169,0.020999999999999998
MSFT,2009-01-22 22:10:14,2009,2,0.0259,0.0332,0.0156,-0.007300000000000001
UNP,2009-01-22 22:17:15,2008,4,0.0364,0.0364,0.0189,0.0
LMT,2009-01-23 02:09:17,2008,4,0.0377,0.0205,0.0158,0.017199999999999997
GOOG,2009-01-23 03:55:13,2008,4,0.0421,0.0248,0.012,0.0173
AMD,2009-01-23 04:05:14,2008,4,0.0181,0.0355,0.0117,-0.017399999999999995
GOOG,2009-01-23 06:12:17,2008,4,0.0238,0.0404,0.0134,-0.016599999999999997
MCD,2009-01-26 23:11:34,2008,4,0.0384,0.0285,0.0133,0.009899999999999996
AXP,2009-01-27 03:09:16,2008,4,0.0249,0.0365,0.0089,-0.0116
TXN,2009-01-27 04:00:14,2008,4,0.0171,0.0383,0.0176,-0.0212
NFLX,2009-01-27 05:01:40,2008,4,0.0337,0.0244,0.012,0.0093
AMGN,2009-01-27 05:44:17,2008,4,0.0236,0.0273,0.0106,-0.003700000000000002
BMY,2009-01-27 21:13:24,2008,4,0.0324,0.0194,0.0133,0.012999999999999998
WFC,2009-01-28 19:27:19,2008,4,0.0209,0.0298,0.0178,-0.008900000000000002
BA,2009-01-28 22:07:16,2008,4,0.027,0.0366,0.023,-0.009600000000000001
QCOM,2009-01-29 03:24:15,2009,1,0.0231,0.021,0.0217,0.0020999999999999977
SBUX,2009-01-29 03:50:20,2009,1,0.0436,0.0355,0.0145,0.008100000000000003
F,2009-01-29 23:34:23,2008,4,0.0255,0.0423,0.0102,-0.0168
F,2009-01-30 00:18:17,2008,4,0.0154,0.0406,0.0091,-0.025199999999999997
AMZN,2009-01-30 02:17:19,2008,4,0.0219,0.0268,0.0153,-0.004900000000000002
PG,2009-01-30 20:23:19,2009,2,0.0295,0.0311,0.0092,-0.0016000000000000007
XOM,2009-01-30 20:51:31,2008,4,0.0369,0.0226,0.0066,0.014300000000000004
CVX,2009-01-30 23:11:30,2008,4,0.0351,0.0356,0.014,-0.0005000000000000004
MRK,2009-02-03 18:47:17,2008,4,0.0337,0.0302,0.0133,0.0034999999999999996
UPS,2009-02-03 19:38:18,2008,4,0.0359,0.0403,0.0148,-0.004400000000000001
DIS,2009-02-04 03:29:17,2009,1,0.0297,0.0249,0.0177,0.004800000000000002
TMO,2009-02-04 17:51:28,2008,4,0.0298,0.0269,0.0173,0.0029
MET,2009-02-04 19:48:14,2008,4,0.0189,0.0354,0.0252,-0.0165
CHTR,2009-02-04 20:04:16,2008,4,0.0224,0.0256,0.0134,-0.0032000000000000015
V,2009-02-05 05:06:33,2009,1,0.0188,0.0293,0.0151,-0.010499999999999999
MA,2009-02-05 20:09:17,2008,4,0.027,0.0324,0.0132,-0.0053999999999999986
DUK,2009-02-05 22:58:17,2008,4,0.032,0.0263,0.0201,0.0057
SE,2009-02-06 00:36:35,2008,4,0.0255,0.02,0.0144,0.005499999999999998
PEP,2009-02-13 18:27:11,2008,4,0.0441,0.0216,0.0083,0.0225
CMCSA,2009-02-18 21:08:07,2008,4,0.0341,0.0194,0.0105,0.014699999999999998
BKNG,2009-02-19 05:08:12,2008,4,0.0237,0.0289,0.0208,-0.0052
CVS,2009-02-19 18:04:25,2008,4,0.0393,0.0209,0.0124,0.018400000000000003
LOW,2009-02-26 09:09:17,2008,4,0.0283,0.036,0.0146,-0.0076999999999999985
CRM,2009-02-26 12:10:28,2009,4,0.0357,0.0207,0.0236,0.015000000000000003
AMT,2009-02-26 19:33:23,2008,4,0.0272,0.013,0.022,0.014199999999999999
TMUS,2009-02-26 21:04:26,2008,4,0.0374,0.0171,0.0194,0.020300000000000002
NVS,2009-03-02 04:43:19,2008,4,0.0297,0.0158,0.0189,0.0139
ADBE,2009-03-18 02:43:19,2009,1,0.0371,0.0202,0.0106,0.016900000000000002
ORCL,2009-03-19 01:45:15,2009,3,0.029,0.0217,0.0147,0.007300000000000001
F,2009-04-02 00:31:19,2009,-1,0.0316,0.0231,0.0135,0.008500000000000004
GM,2009-04-02 01:30:09,2009,-1,0.0312,0.027,0.0133,0.004199999999999999
GS,2009-04-14 21:07:09,2009,1,0.026,0.0366,0.0203,-0.010600000000000002
GOOG,2009-04-17 12:32:34,2009,1,0.0334,0.0284,0.0078,0.0049999999999999975
JPM,2009-04-17 12:32:38,2009,1,0.0238,0.0475,0.0232,-0.0237
C,2009-04-17 19:36:24,2009,1,0.0189,0.0456,0.0215,-0.0267
GOOG,2009-04-18 02:17:14,2009,1,0.0214,0.0287,0.014,-0.007300000000000001
ABT,2009-04-18 02:19:22,2009,1,0.0272,0.0233,0.0131,0.0038999999999999972
BAC,2009-04-20 21:47:14,2009,1,0.0178,0.0394,0.02,-0.021599999999999998
PEP,2009-04-20 22:15:20,2009,1,0.046,0.0185,0.0072,0.0275
IBM,2009-04-21 02:05:33,2009,1,0.0471,0.0164,0.005,0.0307
TXN,2009-04-21 02:52:15,2009,1,0.0301,0.0405,0.0195,-0.010400000000000003
MRK,2009-04-21 18:42:20,2009,1,0.0325,0.0272,0.0099,0.005300000000000003
UNH,2009-04-21 20:00:25,2009,1,0.0435,0.0207,0.0175,0.022799999999999997
LMT,2009-04-21 20:49:21,2009,1,0.0339,0.0253,0.0147,0.0086
AMD,2009-04-22 05:11:42,2009,1,0.0264,0.0305,0.0155,-0.0040999999999999995
MS,2009-04-22 20:08:29,2009,1,0.0317,0.033,0.0224,-0.0013000000000000025
BA,2009-04-22 20:26:35,2009,1,0.0274,0.0316,0.0173,-0.004200000000000002
MCD,2009-04-22 21:15:18,2009,1,0.0455,0.0267,0.0082,0.018799999999999997
EBAY,2009-04-23 03:01:34,2009,1,0.0394,0.0201,0.0134,0.019299999999999998
AAPL,2009-04-23 07:06:39,2009,2,0.0308,0.0219,0.0083,0.008900000000000002
UPS,2009-04-23 18:07:20,2009,1,0.0451,0.0404,0.0113,0.004700000000000003
UNP,2009-04-23 23:43:16,2009,1,0.0442,0.0366,0.0149,0.007600000000000003
WFC,2009-04-24 01:51:36,2009,1,0.0229,0.0307,0.0177,-0.007800000000000001
AMZN,2009-04-24 02:34:20,2009,1,0.0246,0.0209,0.0143,0.003700000000000002
AMGN,2009-04-24 02:49:21,2009,1,0.0181,0.0326,0.0127,-0.014499999999999996
MSFT,2009-04-24 03:36:30,2009,3,0.0284,0.0312,0.015,-0.002799999999999997
AXP,2009-04-24 06:08:17,2009,1,0.0227,0.0402,0.0161,-0.017499999999999998
NFLX,2009-04-24 14:19:20,2009,1,0.0322,0.0305,0.0134,0.0017000000000000001
